Address,ROI,Win Rate,Frequency,Sharpe Ratio,Sortino Ratio,Omega Ratio,Median Volume,Median PnL,Sum PnL,Std Dev Negative Returns,Time Under Water,Pain Index,Cumulative ROI (Every Month),Cumulative ROI (Every 3 Months),Cumulative ROI (Every 6 Months)
0x28ead95628610b4ee91408cfe1c225c71ab6e7a8,0.8096775286071828,64.57399103139014,223,0.2886019140595077,0.47034562318783224,2.5080375093841134,6944.001673920321,49.59472417803437,16884.159291151333,2.489208878690653,10.0,4.0567593084328335,"[49.40832220536981, 39.40790349179689, 35.30225475660843, 47.76809680989262, 60.54686540768241, 100.86511235568504, 145.54456368693758, 175.7767268343685, 215.71640388683306, 229.72484018098714, 262.2653296217158, 261.08583578821424]","[-4.105648735188458, 36.21259821281417, 76.15227526527872, 74.97278143177716]","[40.31824694800263, 39.13875311450107]"
0x71a76244151fa724fe9216a0e45cd4de106a133f,-0.06124948958758676,31.16883116883117,77,-0.05190730123130253,-0.06124710278767137,0.8393735720494314,180726.1156720919,-5.42222056944266,12340.700931327148,2.6387005569309236,77.0,3.1134880913202614,"[12.75832100953866, 9.297936358991489, 19.39211756154249, 20.243899477202397, 14.673051217771103, 12.214053496316028, -9.796036441247695, -12.326399365133577, -12.444182846190015]","[-3.460384650547171, -9.031232909978467, -31.04132284754219, -31.15910632859863]","[-5.570848259431295, -5.688631740487733]"
0xfaef37ebaaf12077fa8f6e13411b486ed3ef01ec,0.25582405749153897,57.407407407407405,54,-0.05179284958772071,-0.07406705793093021,0.876821555475059,8548885.5,11543.095074385064,258412.36652844035,0.8836002987265277,22.5,1.2636044364139627,"[-3.220769190170481, -3.534066423732512]",[-3.220769190170481],[]
0x18dbb3c7b3f35a07391c82c31bed414a2b131f0e,0.5601547339750507,72.77227722772277,202,0.25219977111247427,0.2511398752027333,2.058019856632859,1993.102576391338,11.605615790846848,6605.208607439356,1.742655222493521,nan,1.7353315316976798,"[15.858554461531657, 34.39006336017867, 48.12211070865109, 58.7344668795385, 84.25928545834293, 89.85616638075403, 89.47376752706596, 88.40534344987968]","[13.732047348472422, 19.328928270883523, 18.260504193697248]","[5.596880922411103, 4.528456845224829]"
0xaa853eb2e6ca5ef6e182b64190b5861ce411224a,-0.022476836179716717,48.57142857142857,350,-0.0030513247644909903,-0.0028760706834282533,0.9882529729658179,13983.935987049808,-1.2068234606997863,11071.263020905424,4.542613316966406,86.0,4.281706470290221,"[-12.685261431134764, -17.938887927889063, 4.290445293715695, 0.019568323479473904, -5.45029405255451, -32.5063696318483, 33.27182819100503, 23.791661501424702, 46.52200967464993, 42.511673289554054, -4.450856569364554, -4.572706945477243]","[22.229333221604758, -4.826742357689032, 17.903605815536196, 17.781755439423506]","[-27.05607557929379, -27.17792595540648]"
0xbc5bacd70f723c82c4b43c099e46cc668667306c,0.27012321982086873,53.2608695652174,92,0.09742555845374248,0.17633305676576727,1.288588126846801,10325.609102104581,13.290533875235788,6589.564345038226,1.6564553318237925,1.0,2.9980616656677985,"[-4.9605010871057305, -3.502826774106021, -2.064909003425911, 0.19895658608990097, 3.5561543535291276, 19.20084516912555, 4.451185878892559, -2.0111752026193956, 5.0573400525078815, 18.266621748397785, 28.29646261873608, 26.87208054919272]","[1.4379177706801096, 17.082608586276532, 24.15112384140381, 22.72674177186045]","[15.644690815596423, 14.220308746053064]"
0xbd74143bb80588f49c0b5969097fe9cf1dc0b672,-0.10247794889591383,43.02325581395349,86,0.1502365785401412,0.7370664093063709,1.942900699037624,128152.85104515968,-69.42732970312295,45755.4919401775,0.30232733265852463,5.0,1.4832294750259698,"[5.67264493481085, 5.108463458416159, 3.015813099161017, 1.8922606585006831, 15.457853819602201, 19.16383765053007]","[-2.092650359255142, 1.6133334716727257]",[3.7059838309278677]
0x18e657294e5e824129f0fcc911b90e586c889fbc,-0.01863564490625706,48.28101644245142,669,0.05310820467203382,0.07837580394454367,1.1706271444057672,29201.613064358025,-5.511342299194114,7700.695683592839,0.8592659951350078,27.0,1.2680839728400395,"[6.441090454245095, 9.210261730878043, 8.162729035174614, 21.167603548327534, 18.06746279218141, 11.374049556136622, 29.955471664338955, 47.350122431374515, 60.20600293815062, 50.7360285307317, 45.72145346439955, 45.05424866134185]","[-1.0475326957034292, -7.740945931748215, 5.114934575027887, 4.4477297719701845]","[-6.693413236044786, -7.360618039102489]"
0xcd08a60060b6daf5ad5965b14ea2cc37993fffec,0.3034317705884867,61.63522012578616,159,0.05019398396753062,0.05122984677787,1.1668885481822466,390590.06513074756,670.3709060210414,285636.26739681204,1.6858415056857472,4.333333333333333,1.72063253803329,"[5.483273994028895, 12.207067395042891, 8.11873230137952, 18.11283120463987, 13.732098922460663]","[6.723793401013996, 2.343061118834788]",[-4.380732282179208]
0x08b9f59f12ac64f93a6e2ff8015e8543648c1ff4,-0.20710677640492903,47.16981132075472,318,0.07177817288585484,0.18126111463796873,1.2138108446864972,42456.29945238095,-13.3839176702076,9775.844119994092,0.8030443055691788,1.0,2.0279243686325183,"[27.319146941700552, 25.95537385104172, 19.4305656215339, 19.509409433731125, 28.362037913577158, 27.274967210837374, 17.734564700189082, 18.02723473131889, 35.77291010668408, 46.28830448610346]","[-6.524808229507821, -7.611878932247606, -17.152281442895898, -6.6368870634765145]","[-1.0870707027397848, 9.428323676679598]"
